2015.12(A),16699,-15.47,-1966,-5696,-2746,-1.71,0.48,-24.73,-15.99,163.7,IFRS연결,042670,두산인프라코어
2016.03(A),14336,-21.82,1112,470,227,28.71,0.64,2.28,27.84,153.76,IFRS연결,042670,두산인프라코어
2016.06(E),16033,-19.01,1380,2208,1064,6.29,0.56,9.63,25.94,110.15,IFRS연결,042670,두산인프라코어
2016.09(E),14484,-16.27,987,190,91,73.15,0.56,0.76,31.82,109.44,IFRS연결,042670,두산인프라코어
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),0.0,,0.0,1.0,12.0,177.75,1.12,0.63,-5187.8,-2.46,IFRS별도,208370,하나머스트2호스팩
2015.12(A),0.0,,0.0,0.0,8.0,249.3,1.03,0.42,-28920.92,-2.39,IFRS별도,208370,하나머스트2호스팩
2016.03(A),0.0,,0.0,0.0,6.0,318.77,1.04,0.32,-2059.36,-2.3,IFRS별도,208370,하나머스트2호스팩
2016.06(E),,,,,,,,,,,IFRS별도,208370,하나머스트2호스팩
2016.09(E),,,,,,,,,,,IFRS별도,208370,하나머스트2호스팩
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),292.0,1.17,28.0,20.0,146.0,39.36,1.68,4.45,26.51,16.92,IFRS연결,036690,코맥스
2015.12(A),336.0,12.63,36.0,31.0,228.0,28.68,1.81,6.58,23.58,13.99,IFRS연결,036690,코맥스
2016.03(A),299.0,26.91,15.0,11.0,81.0,61.78,1.37,2.26,37.84,11.84,IFRS연결,036690,코맥스
2016.06(E),,,,,,,,,,,IFRS연결,036690,코맥스
2016.09(E),,,,,,,,,,,IFRS연결,036690,코맥스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),195.0,12.98,25.0,36.0,228.0,41.19,0.47,1.11,22.97,-10.26,IFRS별도,036560,영풍정밀
2015.12(A),202.0,-28.87,11.0,11.0,69.0,125.51,0.46,0.36,69.28,-9.4,IFRS별도,036560,영풍정밀
2016.03(A),109.0,-27.96,6.0,4.0,27.0,347.61,0.49,0.14,110.68,-10.89,IFRS별도,036560,영풍정밀
2016.06(E),,,,,,,,,,,IFRS별도,036560,영풍정밀
2016.09(E),,,,,,,,,,,IFRS별도,036560,영풍정밀
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),2238.0,10.91,171.0,80.0,176.0,37.69,1.08,3.4,21.82,43.16,IFRS연결,102260,동성코퍼레이션
2015.12(A),2222.0,-18.01,162.0,-6.0,-13.0,-494.88,1.04,-0.22,27.07,44.68,IFRS연결,102260,동성코퍼레이션
2016.03(A),2307.0,15.19,231.0,111.0,244.0,26.4,1.06,4.16,15.24,33.05,IFRS연결,102260,동성코퍼레이션
2016.06(E),,,,,,,,,,,IFRS연결,102260,동성코퍼레이션
2016.09(E),,,,,,,,,,,IFRS연결,102260,동성코퍼레이션
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),197.0,0.61,15.0,10.0,63.0,106.03,1.66,1.66,46.22,-16.51,IFRS연결,040420,정상제이엘에스
2015.12(A),191.0,2.7,8.0,4.0,26.0,249.4,1.61,0.68,56.13,-20.42,IFRS연결,040420,정상제이엘에스
2016.03(A),214.0,3.7,26.0,25.0,161.0,39.95,1.69,4.33,23.52,-10.64,IFRS연결,040420,정상제이엘에스
2016.06(E),,,,,,,,,,,IFRS연결,040420,정상제이엘에스
2016.09(E),,,,,,,,,,,IFRS연결,040420,정상제이엘에스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),1579.0,-17.51,6.0,15.0,17.0,180.11,1.16,0.69,50.02,93.2,IFRS별도,104480,티케이케미칼
2015.12(A),1561.0,-8.52,-11.0,76.0,84.0,26.44,0.8,3.27,21.19,80.22,IFRS별도,104480,티케이케미칼
2016.03(A),1583.0,-10.32,24.0,39.0,43.0,47.86,0.75,1.65,33.25,87.83,IFRS별도,104480,티케이케미칼
2016.06(E),,,,,,,,,,,IFRS별도,104480,티케이케미칼
2016.09(E),,,,,,,,,,,IFRS별도,104480,티케이케미칼
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),75.0,5.0,8.0,9.0,31.0,159.44,6.29,4.03,118.46,12.93,IFRS연결,048410,현대아이비티
2015.12(A),83.0,-3.79,-2.0,-7.0,-23.0,-267.67,7.49,-2.84,-1349.2,5.91,IFRS연결,048410,현대아이비티
2016.03(A),97.0,-17.42,4.0,1.0,5.0,1327.96,7.85,0.59,325.81,27.85,IFRS연결,048410,현대아이비티
2016.06(E),,,,,,,,,,,IFRS별도,048410,현대아이비티
2016.09(E),,,,,,,,,,,IFRS별도,048410,현대아이비티
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),10.0,-8.46,-4.0,-5.0,-110.0,-80.83,3.97,-5.9,-335.3,9.3,IFRS별도,138610,나이벡
2015.12(A),11.0,29.86,-6.0,-10.0,-192.0,-55.32,5.11,-8.81,-92.65,21.76,IFRS별도,138610,나이벡
2016.03(A),12.0,64.54,-4.0,-5.0,-94.0,-110.19,4.74,-4.43,-798.69,20.33,IFRS별도,138610,나이벡
2016.06(E),,,,,,,,,,,IFRS별도,138610,나이벡
2016.09(E),,,,,,,,,,,IFRS별도,138610,나이벡
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),93.0,2.19,17.0,13.0,117.0,106.4,3.28,3.2,63.54,-12.69,IFRS별도,036670,KCI
2015.12(A),98.0,-7.36,18.0,15.0,133.0,75.07,2.5,3.48,40.22,-0.88,IFRS별도,036670,KCI
2016.03(A),94.0,-6.1,22.0,16.0,143.0,65.84,2.38,3.69,38.45,-17.99,IFRS별도,036670,KCI
2016.06(E),,,,,,,,,,,IFRS별도,036670,KCI
2016.09(E),,,,,,,,,,,IFRS별도,036670,KCI
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),3079.0,4.43,526.0,309.0,624.0,64.21,2.47,4.25,22.83,10.9,IFRS연결,005250,녹십자홀딩스
2015.12(A),3003.0,9.6,45.0,30.0,60.0,703.62,2.6,0.4,176.96,7.66,IFRS연결,005250,녹십자홀딩스
2016.03(A),2731.0,15.62,135.0,23.0,47.0,782.72,2.29,0.32,113.83,19.11,IFRS연결,005250,녹십자홀딩스
2016.06(E),,,,,,,,,,,IFRS별도,005250,녹십자홀딩스
2016.09(E),,,,,,,,,,,IFRS별도,005250,녹십자홀딩스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),7.0,-88.32,-84.0,-96.0,-544.0,-73.51,7.14,-9.25,-53.25,-12.04,IFRS별도,095700,제넥신
2015.12(A),206.0,1857.4,91.0,62.0,351.0,133.69,6.75,5.56,77.61,-13.98,IFRS별도,095700,제넥신
2016.03(A),29.0,-5.18,-28.0,-31.0,-171.0,-414.42,10.34,-2.47,-593.6,-18.57,IFRS별도,095700,제넥신
2016.06(E),,,,,,,,,,,IFRS별도,095700,제넥신
2016.09(E),,,,,,,,,,,IFRS별도,095700,제넥신
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,003555,LG우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),211.0,-36.21,9.0,8.0,91.0,53.38,0.88,1.94,24.65,-15.64,IFRS별도,045660,에이텍
2015.12(A),277.0,-42.53,12.0,7.0,83.0,46.44,0.65,1.52,27.69,-21.78,IFRS별도,045660,에이텍
2016.03(A),240.0,-30.95,12.0,13.0,158.0,25.42,0.67,2.78,10.88,-28.76,IFRS별도,045660,에이텍
2016.06(E),,,,,,,,,,,IFRS별도,045660,에이텍
2016.09(E),,,,,,,,,,,IFRS별도,045660,에이텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),135,12.58,20,16,140,74.53,2.19,2.98,46.72,-20.35,IFRS연결,078140,대봉엘에스
2015.12(A),155,21.56,24,23,207,48.21,2.0,4.25,34.09,-7.23,IFRS연결,078140,대봉엘에스
2016.03(A),174,25.05,25,19,175,69.82,2.39,3.47,45.65,-18.92,IFRS연결,078140,대봉엘에스
2016.06(E),180,14.66,30,22,198,69.54,,,,,IFRS연결,078140,대봉엘에스
2016.09(E),157,15.91,25,22,198,69.54,,,,,IFRS연결,078140,대봉엘에스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
데이터가 없습니다.,,,,,,,,,,,,014825,동원시스템즈우
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),411,,94,71,243,46.9,1.58,3.43,27.36,-5.8,IFRS별도,178920,SKC코오롱PI
2015.12(A),295,,47,-8,-28,-377.88,1.45,-0.38,184.94,2.42,IFRS별도,178920,SKC코오롱PI
2016.03(A),368,-7.69,75,47,161,63.74,1.42,2.23,35.39,3.64,IFRS별도,178920,SKC코오롱PI
2016.06(E),326,25.8,64,49,165,59.24,1.34,2.27,32.37,7.95,IFRS별도,178920,SKC코오롱PI
2016.09(E),448,9.0,120,93,315,31.07,1.28,4.2,19.55,2.24,IFRS별도,178920,SKC코오롱PI
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),1.0,-0.02,1.0,1.0,76.0,66.78,1.01,1.51,65.34,-2.2,IFRS별도,083390,동북아14호
2015.12(A),1.0,0.28,1.0,1.0,76.0,52.77,0.8,1.51,51.44,-2.02,IFRS별도,083390,동북아14호
2016.03(A),1.0,1.29,1.0,1.0,75.0,40.98,0.61,1.5,39.76,-1.83,IFRS별도,083390,동북아14호
2016.06(E),,,,,,,,,,,IFRS별도,083390,동북아14호
2016.09(E),,,,,,,,,,,IFRS별도,083390,동북아14호
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),362.0,,4.0,-1.0,-5.0,-265.08,1.52,,-262.38,76.45,IFRS연결,045510,정원엔시스
2015.12(A),549.0,,13.0,12.0,40.0,52.96,2.34,4.72,50.34,69.95,IFRS연결,045510,정원엔시스
2016.03(A),466.0,,7.0,5.0,18.0,120.48,2.42,2.04,91.28,53.5,IFRS연결,045510,정원엔시스
2016.06(E),,,,,,,,,,,IFRS별도,045510,정원엔시스
2016.09(E),,,,,,,,,,,IFRS별도,045510,정원엔시스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),6317,-7.36,546,2238,6085,6.26,0.95,16.68,8.5,97.99,IFRS연결,011790,SKC
2015.12(A),5996,-15.07,428,-5,-13,-2505.64,0.85,-0.03,67.01,95.65,IFRS연결,011790,SKC
2016.03(A),5664,-19.21,431,254,689,46.13,0.8,1.76,30.1,88.17,IFRS연결,011790,SKC
2016.06(E),5906,-6.62,494,382,1028,27.4,0.71,2.6,29.54,87.72,IFRS연결,011790,SKC
2016.09(E),6179,-2.19,527,343,913,30.82,0.69,2.28,28.24,84.46,IFRS연결,011790,SKC
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),569,25.84,52,40.0,45.0,86.49,4.35,5.72,47.94,104.64,IFRS연결,093370,후성
2015.12(A),566,23.22,38,35.0,38.0,139.91,5.73,4.21,78.54,109.49,IFRS연결,093370,후성
2016.03(A),602,24.66,85,75.0,82.0,53.61,4.33,8.42,38.85,103.21,IFRS연결,093370,후성
2016.06(E),634,18.62,95,,,,,,,,IFRS연결,093370,후성
2016.09(E),652,14.58,109,,,,,,,,IFRS연결,093370,후성
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),40.0,-20.14,-8.0,-1.0,-2.0,-1651.74,2.95,-0.18,3612.59,-49.79,IFRS연결,131370,알서포트
2015.12(A),51.0,-10.78,-8.0,-19.0,-36.0,-65.42,2.39,-3.62,-54.94,-50.12,IFRS연결,131370,알서포트
2016.03(A),42.0,-18.9,-14.0,-11.0,-20.0,-109.98,2.35,-2.13,-94.42,-34.98,IFRS연결,131370,알서포트
2016.06(E),,,,,,,,,,,IFRS연결,131370,알서포트
2016.09(E),,,,,,,,,,,IFRS연결,131370,알서포트
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),23992,14.78,680,700,1813,37.02,0.6,1.61,17.85,15.36,IFRS연결,000210,대림산업
2015.12(A),26986,5.62,720,146,379,177.05,0.6,0.34,47.45,15.52,IFRS연결,000210,대림산업
2016.03(A),22537,11.67,908,226,586,155.1,0.8,0.52,35.56,11.28,IFRS연결,000210,대림산업
2016.06(E),25925,8.12,1023,988,2560,31.6,,,,,IFRS연결,000210,대림산업
2016.09(E),25649,6.91,1063,962,2492,32.46,,,,,IFRS연결,000210,대림산업
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),229.0,22.06,25.0,13.0,91.0,214.45,3.54,1.7,87.76,47.21,IFRS별도,054670,대한뉴팜
2015.12(A),233.0,16.28,27.0,2.0,14.0,1116.91,2.81,0.26,114.77,44.2,IFRS별도,054670,대한뉴팜
2016.03(A),241.0,15.12,26.0,13.0,94.0,173.3,2.9,1.73,89.33,42.76,IFRS별도,054670,대한뉴팜
2016.06(E),,,,,,,,,,,IFRS별도,054670,대한뉴팜
2016.09(E),,,,,,,,,,,IFRS별도,054670,대한뉴팜
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),2451.0,-50.25,206.0,-123.0,-318.0,-23.11,0.5,-2.41,26.97,70.89,IFRS연결,004150,한솔홀딩스
2015.12(A),3112.0,143.18,173.0,-334.0,-866.0,-7.99,0.5,-6.78,99.77,72.26,IFRS연결,004150,한솔홀딩스
2016.03(A),2572.0,30.11,259.0,151.0,349.0,22.89,0.62,2.98,16.85,70.16,IFRS연결,004150,한솔홀딩스
2016.06(E),2798.0,67.85,209.0,,,,,,,,IFRS연결,004150,한솔홀딩스
2016.09(E),,,,,,,,,,,IFRS연결,004150,한솔홀딩스
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),37.0,31.35,3.0,4.0,54.0,68.6,0.86,1.37,31.92,-31.19,IFRS별도,101670,코리아에스이
2015.12(A),49.0,40.97,5.0,4.0,53.0,81.81,1.0,1.32,38.32,-25.04,IFRS별도,101670,코리아에스이
2016.03(A),21.0,-18.38,-4.0,-3.0,-37.0,-140.98,1.25,-0.94,-136.81,-29.74,IFRS별도,101670,코리아에스이
2016.06(E),,,,,,,,,,,IFRS별도,101670,코리아에스이
2016.09(E),,,,,,,,,,,IFRS별도,101670,코리아에스이
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),70.0,22.88,2.0,3.0,19.0,223.55,2.12,1.0,127.94,-7.98,IFRS연결,020120,다우인큐브
2015.12(A),78.0,-0.54,-4.0,14.0,87.0,47.51,2.04,4.58,-143.53,-4.11,IFRS연결,020120,다우인큐브
2016.03(A),75.0,36.26,-2.0,-2.0,-10.0,-327.57,1.8,-0.56,3121.74,2.09,IFRS연결,020120,다우인큐브
2016.06(E),,,,,,,,,,,IFRS연결,020120,다우인큐브
2016.09(E),,,,,,,,,,,IFRS연결,020120,다우인큐브
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),330,-23.41,64,34.0,314.0,34.56,1.33,4.03,22.54,-14.68,IFRS연결,088130,동아엘텍
2015.12(A),202,-50.15,5,9.0,78.0,190.13,1.81,0.98,86.97,-30.2,IFRS연결,088130,동아엘텍
2016.03(A),212,2.33,18,19.0,174.0,118.31,2.5,2.18,63.12,-31.94,IFRS연결,088130,동아엘텍
2016.06(E),610,33.17,80,,,,,,,,IFRS연결,088130,동아엘텍
2016.09(E),640,93.7,130,,,,,,,,IFRS연결,088130,동아엘텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),1224,11.56,-56,-57,-145,-60.85,1.11,-1.81,114.52,28.16,IFRS연결,020150,일진머티리얼즈
2015.12(A),1272,16.71,-141,-775,-1978,-6.07,2.02,-28.44,-5.8,27.58,IFRS연결,020150,일진머티리얼즈
2016.03(A),1051,1.4,59,247,631,20.2,1.95,10.11,16.09,-1.6,IFRS연결,020150,일진머티리얼즈
2016.06(E),969,-7.64,62,41,105,176.49,2.79,1.59,46.33,-4.66,IFRS연결,020150,일진머티리얼즈
2016.09(E),1054,-13.94,80,53,136,135.72,2.74,2.04,41.08,-9.61,IFRS연결,020150,일진머티리얼즈
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),283.0,-33.95,21.0,29.0,152.0,20.99,1.18,5.78,15.69,7.84,IFRS연결,083470,KJ프리텍
2015.12(A),259.0,-37.83,-3.0,-23.0,-120.0,-21.42,1.07,-4.71,440.9,33.55,IFRS연결,083470,KJ프리텍
2016.03(A),302.0,16.14,1.0,-9.0,-44.0,-58.1,1.09,-1.85,121.71,38.14,IFRS연결,083470,KJ프리텍
2016.06(E),,,,,,,,,,,IFRS별도,083470,KJ프리텍
2016.09(E),,,,,,,,,,,IFRS별도,083470,KJ프리텍
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),267.0,0.77,24.0,32.0,77.0,28.28,0.95,3.4,19.25,21.23,IFRS연결,047400,쌍용머티리얼
2015.12(A),276.0,-2.29,4.0,-2.0,-4.0,-687.58,1.24,-0.18,98.78,19.63,IFRS연결,047400,쌍용머티리얼
2016.03(A),260.0,0.64,10.0,9.0,22.0,122.28,1.2,0.98,46.78,18.65,IFRS연결,047400,쌍용머티리얼
2016.06(E),,,,,,,,,,,IFRS별도,047400,쌍용머티리얼
2016.09(E),,,,,,,,,,,IFRS별도,047400,쌍용머티리얼
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),2992,44.43,586,287,639,45.69,1.51,3.48,-12.46,-163.23,IFRS연결,023590,다우기술
2015.12(A),2728,15.86,349,145,323,67.57,1.11,1.71,-26.65,-160.6,IFRS연결,023590,다우기술
2016.03(A),3079,45.99,773,304,677,31.97,1.08,3.53,-19.27,-177.51,IFRS연결,023590,다우기술
2016.06(E),2490,-6.69,520,180,401,58.33,,,,,IFRS연결,023590,다우기술
2016.09(E),2400,-19.78,520,200,446,52.49,,,,,IFRS연결,023590,다우기술
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),4420,-15.17,713,499,7675,21.63,1.04,5.19,12.5,9.7,IFRS연결,006650,대한유화
2015.12(A),4053,-15.44,574,404,6208,27.71,1.03,4.0,18.85,12.17,IFRS연결,006650,대한유화
2016.03(A),3944,-7.96,779,629,9672,26.47,1.48,5.98,17.43,6.06,IFRS연결,006650,대한유화
2016.06(E),4233,-6.18,911,688,10579,23.54,1.34,6.2,15.51,3.16,IFRS연결,006650,대한유화
2016.09(E),4236,-4.16,833,677,10421,23.89,1.28,5.77,16.38,0.42,IFRS연결,006650,대한유화
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.06(A),2252.0,-4.69,119.0,98.0,211.0,94.12,2.99,3.23,49.53,73.21,IFRS연결,008000,도레이케미칼
2015.09(A),2146.0,-9.67,141.0,82.0,177.0,113.75,2.93,2.62,50.3,68.7,IFRS연결,008000,도레이케미칼
2015.12(A),2155.0,-9.23,182.0,107.0,230.0,83.7,2.74,3.31,44.26,64.52,IFRS연결,008000,도레이케미칼
2016.03(E),,,,,,,,,,,IFRS연결,008000,도레이케미칼
2016.06(E),,,,,,,,,,,IFRS연결,008000,도레이케미칼
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
2015.09(A),997.0,31.0,41.0,38.0,58.0,16.14,0.44,2.78,19.05,78.46,IFRS연결,002900,동양물산
2015.12(A),717.0,25.28,-52.0,-53.0,-81.0,-15.39,0.62,-3.9,-44.98,72.48,IFRS연결,002900,동양물산
2016.03(A),1103.0,22.87,65.0,42.0,64.0,21.4,0.66,3.12,24.17,93.27,IFRS연결,002900,동양물산
2016.06(E),,,,,,,,,,,IFRS별도,002900,동양물산
2016.09(E),,,,,,,,,,,IFRS별도,002900,동양물산
재무년월,"매출액(억원, %)",YoY,"영업이익(억원, %)","당기순이익(억원, %)",EPS(원),PER(배),PBR(배),ROE(%),EV/EBITDA(배),순부채비율(%),주재무제표,code,name
